   
   
   
   
sim_type_id,walker.pedestrian.0001,vehicle.harley-davidson.low_rider
sim_id,507,480
tracker_id,10,11
sim_position,(-15.85_163.33_0.95),(-15.6_168.8_-0.03)
tracker_position,(-15.76_163.33_1.01),(-15.54_168.76_0.95)
position_error,0.09,0.07
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,2.34,4.34
tracker_velocity,2.12,5.12
velocity_error,0.09,0.18
sim_heading,2.92,-3.06
tracker_heading,-0.58,0.33
heading_error,20.539999999999992,14.22999999999999
sim_velocity_vector,(-2.29_0.52_0.0),(-4.32_-0.36_0.0)
tracker_velocity_vector,(-2.05_0.55_0.0),(-5.1_-0.42_0.0)
velocity_heading_error,2.230000000000018,0.04999999999998295
sim_box_width,0.38,0.76
tracker_box_width,0.45,0.79
box_width_error,0.18,0.04
sim_box_length,0.38,2.36
tracker_box_length,0.71,2.28
box_length_error,0.87,0.03
sim_box_height,1.86,1.28
tracker_box_height,1.42,1.31
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,vehicle.harley-davidson.low_rider,walker.pedestrian.0001
sim_id,507,480,510
tracker_id,11,12,13
sim_position,(-16.08_163.38_0.95),(-16.03_168.77_-0.03),(-10.65_162.38_1.1)
tracker_position,(-15.98_163.38_1.01),(-15.94_168.71_0.9),(-10.56_162.33_1.13)
position_error,0.1,0.11,0.1
sim_obj_static,False,False,False
tracker_obj_static,False,False,False
is_same_status,True,True,True
sim_velocity,2.34,4.24,2.23
tracker_velocity,2.01,4.82,3.66
velocity_error,0.14,0.14,0.64
sim_heading,2.92,-3.06,2.97
tracker_heading,-0.78,0.36,-0.13
heading_error,31.99000000000001,15.949999999999989,2.3799999999999955
sim_velocity_vector,(-2.29_0.52_0.0),(-4.22_-0.38_-0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.95_0.51_0.0),(-4.8_-0.46_0.0),(-3.57_0.78_0.0)
velocity_heading_error,1.8700000000000045,0.3199999999999932,2.4799999999999898
sim_box_width,0.38,0.76,0.38
tracker_box_width,0.42,0.77,0.41
box_width_error,0.11,0.01,0.08
sim_box_length,0.38,2.36,0.38
tracker_box_length,0.5,2.25,0.7
box_length_error,0.32,0.05,0.84
sim_box_height,1.86,1.28,1.86
tracker_box_height,1.44,1.34,1.53
box_height_error,0,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,vehicle.harley-davidson.low_rider,walker.pedestrian.0001
sim_id,507,480,510
tracker_id,11,12,13
sim_position,(-16.3_163.43_0.95),(-16.44_168.73_-0.03),(-10.87_162.42_1.1)
tracker_position,(-16.12_163.45_1.01),(-16.26_168.66_0.9),(-10.76_162.4_1.13)
position_error,0.18,0.19,0.11
sim_obj_static,False,False,False
tracker_obj_static,False,False,False
is_same_status,True,True,True
sim_velocity,2.34,4.03,2.23
tracker_velocity,1.74,4.32,3.66
velocity_error,0.26,0.07,0.64
sim_heading,2.92,-3.05,2.97
tracker_heading,-0.46,0.36,-0.62
heading_error,13.659999999999997,15.379999999999995,25.689999999999998
sim_velocity_vector,(-2.29_0.52_0.0),(-4.02_-0.37_0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.68_0.47_0.0),(-4.29_-0.49_0.0),(-3.55_0.89_0.0)
velocity_heading_error,2.8400000000000034,1.2600000000000193,4.22999999999999
sim_box_width,0.38,0.76,0.38
tracker_box_width,0.33,0.79,0.44
box_width_error,0.13,0.04,0.16
sim_box_length,0.38,2.36,0.38
tracker_box_length,0.33,2.23,0.74
box_length_error,0.13,0.06,0.95
sim_box_height,1.86,1.28,1.86
tracker_box_height,1.46,1.34,1.49
box_height_error,0,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,vehicle.harley-davidson.low_rider,walker.pedestrian.0001
sim_id,507,480,510
tracker_id,7,8,9
sim_position,(-16.53_163.48_0.95),(-16.84_168.69_-0.03),(-11.09_162.45_1.1)
tracker_position,(-16.32_163.49_1.03),(-16.66_168.61_0.92),(-10.96_162.45_1.14)
position_error,0.21,0.2,0.13
sim_obj_static,False,False,False
tracker_obj_static,False,False,False
is_same_status,True,True,True
sim_velocity,2.34,4.0,2.23
tracker_velocity,1.7,4.19,3.64
velocity_error,0.27,0.05,0.63
sim_heading,2.92,-3.05,2.97
tracker_heading,0.16,0.35,-0.04
heading_error,21.860000000000014,14.810000000000002,7.539999999999992
sim_velocity_vector,(-2.29_0.52_0.0),(-3.98_-0.37_-0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.64_0.45_0.0),(-4.16_-0.48_0.0),(-3.52_0.93_0.0)
velocity_heading_error,2.5500000000000114,1.2700000000000102,4.960000000000008
sim_box_width,0.38,0.76,0.38
tracker_box_width,0.37,0.74,0.53
box_width_error,0.03,0.03,0.39
sim_box_length,0.38,2.36,0.38
tracker_box_length,0.56,2.18,0.67
box_length_error,0.47,0.08,0.76
sim_box_height,1.86,1.28,1.86
tracker_box_height,1.47,1.27,1.56
box_height_error,0,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,vehicle.harley-davidson.low_rider,walker.pedestrian.0001
sim_id,507,480,510
tracker_id,10,11,12
sim_position,(-16.76_163.54_0.95),(-17.24_168.65_-0.03),(-11.31_162.49_1.1)
tracker_position,(-16.53_163.53_1.01),(-17.03_168.55_0.92),(-11.17_162.47_1.12)
position_error,0.23,0.23,0.14
sim_obj_static,False,False,False
tracker_obj_static,False,False,False
is_same_status,True,True,True
sim_velocity,2.34,4.11,2.23
tracker_velocity,1.69,4.07,3.63
velocity_error,0.28,0.01,0.63
sim_heading,2.92,-3.05,2.97
tracker_heading,0.32,0.17,1.01
heading_error,31.03,4.490000000000009,22.299999999999997
sim_velocity_vector,(-2.29_0.52_0.0),(-4.09_-0.39_-0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.64_0.42_0.0),(-4.03_-0.54_0.0),(-3.54_0.82_0.0)
velocity_heading_error,1.5700000000000216,2.180000000000007,3.1999999999999886
sim_box_width,0.38,0.76,0.38
tracker_box_width,0.42,0.4,0.36
box_width_error,0.11,0.47,0.05
sim_box_length,0.38,2.36,0.38
tracker_box_length,0.43,2.2,0.62
box_length_error,0.13,0.07,0.63
sim_box_height,1.86,1.28,1.86
tracker_box_height,1.44,1.28,1.55
box_height_error,0,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,vehicle.harley-davidson.low_rider,walker.pedestrian.0001
sim_id,507,480,510
tracker_id,12,13,14
sim_position,(-16.99_163.59_0.95),(-17.66_168.61_-0.03),(-11.53_162.53_1.1)
tracker_position,(-16.78_163.58_0.98),(-17.44_168.51_0.92),(-11.41_162.49_1.12)
position_error,0.21,0.24,0.13
sim_obj_static,False,False,False
tracker_obj_static,False,False,False
is_same_status,True,True,True
sim_velocity,2.34,4.31,2.23
tracker_velocity,1.83,4.04,3.66
velocity_error,0.22,0.06,0.64
sim_heading,2.92,-3.05,2.97
tracker_heading,0.63,0.04,0.02
heading_error,41.21000000000001,2.960000000000008,10.97999999999999
sim_velocity_vector,(-2.29_0.52_0.0),(-4.29_-0.42_-0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.78_0.44_0.0),(-4.02_-0.46_0.0),(-3.6_0.7_0.0)
velocity_heading_error,1.0900000000000034,0.9399999999999977,1.1599999999999966
sim_box_width,0.38,0.76,0.38
tracker_box_width,0.42,0.52,0.5
box_width_error,0.11,0.32,0.32
sim_box_length,0.38,2.36,0.38
tracker_box_length,0.49,2.22,0.77
box_length_error,0.29,0.06,1.03
sim_box_height,1.86,1.28,1.86
tracker_box_height,1.4,1.28,1.52
box_height_error,0,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,walker.pedestrian.0001
sim_id,507,510
tracker_id,7,9
sim_position,(-17.22_163.64_0.95),(-11.75_162.57_1.1)
tracker_position,(-16.97_163.62_0.99),(-11.58_162.51_1.12)
position_error,0.25,0.18
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,2.34,2.23
tracker_velocity,1.78,3.47
velocity_error,0.24,0.56
sim_heading,2.92,2.97
tracker_heading,-0.94,0.49
heading_error,41.16,37.91
sim_velocity_vector,(-2.29_0.52_0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.73_0.42_0.0),(-3.42_0.59_0.0)
velocity_heading_error,0.8600000000000136,0.05000000000001137
sim_box_width,0.38,0.38
tracker_box_width,0.38,0.52
box_width_error,0.0,0.37
sim_box_length,0.38,0.38
tracker_box_length,0.48,0.83
box_length_error,0.26,1.18
sim_box_height,1.86,1.86
tracker_box_height,1.46,1.5
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,walker.pedestrian.0001
sim_id,507,510
tracker_id,9,11
sim_position,(-17.45_163.69_0.95),(-11.97_162.61_1.1)
tracker_position,(-17.25_163.69_0.99),(-11.76_162.52_1.1)
position_error,0.2,0.23
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,2.34,2.23
tracker_velocity,2.0,3.23
velocity_error,0.15,0.45
sim_heading,2.92,2.97
tracker_heading,-0.83,-0.82
heading_error,34.860000000000014,37.150000000000006
sim_velocity_vector,(-2.29_0.52_0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.94_0.47_0.0),(-3.2_0.44_0.0)
velocity_heading_error,0.8300000000000125,2.009999999999991
sim_box_width,0.38,0.38
tracker_box_width,0.48,0.57
box_width_error,0.26,0.5
sim_box_length,0.38,0.38
tracker_box_length,0.61,0.64
box_length_error,0.61,0.68
sim_box_height,1.86,1.86
tracker_box_height,1.45,1.51
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,walker.pedestrian.0001
sim_id,507,510
tracker_id,11,13
sim_position,(-17.68_163.74_0.95),(-12.19_162.65_1.1)
tracker_position,(-17.48_163.73_0.97),(-11.96_162.6_1.13)
position_error,0.2,0.24
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,2.34,2.23
tracker_velocity,2.02,3.07
velocity_error,0.14,0.38
sim_heading,2.92,2.97
tracker_heading,-0.61,-0.29
heading_error,22.25,6.780000000000001
sim_velocity_vector,(-2.29_0.52_0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.97_0.46_0.0),(-2.95_0.86_0.0)
velocity_heading_error,0.3499999999999943,6.409999999999997
sim_box_width,0.38,0.38
tracker_box_width,0.42,0.42
box_width_error,0.11,0.11
sim_box_length,0.38,0.38
tracker_box_length,0.44,0.52
box_length_error,0.16,0.37
sim_box_height,1.86,1.86
tracker_box_height,1.38,1.53
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,walker.pedestrian.0001
sim_id,507,510
tracker_id,8,10
sim_position,(-17.9_163.8_0.95),(-12.41_162.68_1.1)
tracker_position,(-17.74_163.78_1.01),(-12.21_162.71_1.12)
position_error,0.16,0.2
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,2.34,2.23
tracker_velocity,2.13,3.1
velocity_error,0.09,0.39
sim_heading,2.92,2.97
tracker_heading,0.71,-0.01
heading_error,36.620000000000005,9.259999999999991
sim_velocity_vector,(-2.29_0.52_0.0),(-2.19_0.38_0.0)
tracker_velocity_vector,(-2.08_0.46_0.0),(-2.87_1.18_0.0)
velocity_heading_error,0.3199999999999932,12.509999999999991
sim_box_width,0.38,0.38
tracker_box_width,0.36,0.37
box_width_error,0.05,0.03
sim_box_length,0.38,0.38
tracker_box_length,0.39,0.65
box_length_error,0.03,0.71
sim_box_height,1.86,1.86
tracker_box_height,1.42,1.56
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,10
sim_position,(-12.63_162.72_1.1)
tracker_position,(-12.46_162.76_1.13)
position_error,0.17
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,2.86
velocity_error,0.28
sim_heading,2.97
tracker_heading,-0.26
heading_error,5.069999999999993
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-2.73_0.85_0.0)
velocity_heading_error,7.449999999999989
sim_box_width,0.38
tracker_box_width,0.47
box_width_error,0.24
sim_box_length,0.38
tracker_box_length,0.92
box_length_error,1.42
sim_box_height,1.86
tracker_box_height,1.56
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,13
sim_position,(-12.85_162.76_1.1)
tracker_position,(-12.68_162.81_1.12)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,2.38
velocity_error,0.07
sim_heading,2.97
tracker_heading,-0.35
heading_error,10.219999999999999
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-2.29_0.66_0.0)
velocity_heading_error,6.240000000000009
sim_box_width,0.38
tracker_box_width,0.36
box_width_error,0.05
sim_box_length,0.38
tracker_box_length,0.74
box_length_error,0.95
sim_box_height,1.86
tracker_box_height,1.56
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,13
sim_position,(-13.07_162.8_1.1)
tracker_position,(-12.98_162.82_1.13)
position_error,0.09
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,2.4
velocity_error,0.08
sim_heading,2.97
tracker_heading,0.13
heading_error,17.28
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-2.35_0.46_0.0)
velocity_heading_error,1.240000000000009
sim_box_width,0.38
tracker_box_width,0.48
box_width_error,0.26
sim_box_length,0.38
tracker_box_length,0.52
box_length_error,0.37
sim_box_height,1.86
tracker_box_height,1.56
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,12
sim_position,(-13.29_162.84_1.1)
tracker_position,(-13.26_162.84_1.11)
position_error,0.03
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,2.34
velocity_error,0.05
sim_heading,2.97
tracker_heading,0.1
heading_error,15.560000000000002
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-2.31_0.37_0.0)
velocity_heading_error,0.7400000000000091
sim_box_width,0.38
tracker_box_width,0.46
box_width_error,0.21
sim_box_length,0.38
tracker_box_length,0.9
box_length_error,1.37
sim_box_height,1.86
tracker_box_height,1.59
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,13
sim_position,(-13.51_162.87_1.1)
tracker_position,(-13.45_162.85_1.11)
position_error,0.06
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.95
velocity_error,0.13
sim_heading,2.97
tracker_heading,-0.77
heading_error,34.28999999999999
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.94_0.27_0.0)
velocity_heading_error,1.920000000000016
sim_box_width,0.38
tracker_box_width,0.71
box_width_error,0.87
sim_box_length,0.38
tracker_box_length,0.79
box_length_error,1.08
sim_box_height,1.86
tracker_box_height,1.57
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,12
sim_position,(-13.73_162.91_1.1)
tracker_position,(-13.58_162.85_1.08)
position_error,0.16
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.54
velocity_error,0.31
sim_heading,2.97
tracker_heading,2.22
heading_error,0
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.53_0.2_0.0)
velocity_heading_error,2.390000000000015
sim_box_width,0.38
tracker_box_width,0.39
box_width_error,0.03
sim_box_length,0.38
tracker_box_length,0.65
box_length_error,0.71
sim_box_height,1.86
tracker_box_height,1.56
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,13
sim_position,(-13.95_162.95_1.1)
tracker_position,(-13.73_162.89_1.11)
position_error,0.23
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.37
velocity_error,0.39
sim_heading,2.97
tracker_heading,2.82
heading_error,0
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.35_0.21_0.0)
velocity_heading_error,1.0
sim_box_width,0.38
tracker_box_width,0.52
box_width_error,0.37
sim_box_length,0.38
tracker_box_length,0.55
box_length_error,0.45
sim_box_height,1.86
tracker_box_height,1.54
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,11
sim_position,(-14.16_162.99_1.1)
tracker_position,(-13.99_162.95_1.11)
position_error,0.17
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.63
velocity_error,0.27
sim_heading,2.97
tracker_heading,2.48
heading_error,0
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.6_0.29_0.0)
velocity_heading_error,0.4300000000000068
sim_box_width,0.38
tracker_box_width,0.42
box_width_error,0.11
sim_box_length,0.38
tracker_box_length,0.73
box_length_error,0.92
sim_box_height,1.86
tracker_box_height,1.59
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,9
sim_position,(-14.38_163.03_1.1)
tracker_position,(-14.23_163.0_1.09)
position_error,0.15
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.74
velocity_error,0.22
sim_heading,2.97
tracker_heading,2.64
heading_error,0
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.71_0.32_0.0)
velocity_heading_error,0.7599999999999909
sim_box_width,0.38
tracker_box_width,0.43
box_width_error,0.13
sim_box_length,0.38
tracker_box_length,0.72
box_length_error,0.89
sim_box_height,1.86
tracker_box_height,1.59
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,12
sim_position,(-14.6_163.07_1.1)
tracker_position,(-14.45_163.03_1.09)
position_error,0.16
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.75
velocity_error,0.22
sim_heading,2.97
tracker_heading,2.74
heading_error,0
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.73_0.3_0.0)
velocity_heading_error,0.0
sim_box_width,0.38
tracker_box_width,0.49
box_width_error,0.29
sim_box_length,0.38
tracker_box_length,0.76
box_length_error,1.0
sim_box_height,1.86
tracker_box_height,1.58
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,9
sim_position,(-14.82_163.1_1.1)
tracker_position,(-14.64_163.06_1.1)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.72
velocity_error,0.23
sim_heading,2.97
tracker_heading,-2.34
heading_error,34.24000000000001
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.69_0.3_0.0)
velocity_heading_error,0.22999999999998977
sim_box_width,0.38
tracker_box_width,0.36
box_width_error,0.05
sim_box_length,0.38
tracker_box_length,0.48
box_length_error,0.26
sim_box_height,1.86
tracker_box_height,1.58
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,9
sim_position,(-15.04_163.14_1.1)
tracker_position,(-14.87_163.11_1.09)
position_error,0.17
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.8
velocity_error,0.19
sim_heading,2.97
tracker_heading,-3.0
heading_error,0
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.77_0.32_0.0)
velocity_heading_error,0.4099999999999966
sim_box_width,0.38
tracker_box_width,0.4
box_width_error,0.05
sim_box_length,0.38
tracker_box_length,0.56
box_length_error,0.47
sim_box_height,1.86
tracker_box_height,1.53
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,10
sim_position,(-15.26_163.18_1.1)
tracker_position,(-15.08_163.15_1.11)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.82
velocity_error,0.18
sim_heading,2.97
tracker_heading,-2.92
heading_error,0
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.79_0.33_0.0)
velocity_heading_error,0.6099999999999852
sim_box_width,0.38
tracker_box_width,0.43
box_width_error,0.13
sim_box_length,0.38
tracker_box_length,0.68
box_length_error,0.79
sim_box_height,1.86
tracker_box_height,1.56
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,510
tracker_id,9
sim_position,(-15.48_163.22_1.08)
tracker_position,(-15.3_163.19_1.08)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,2.23
tracker_velocity,1.84
velocity_error,0.17
sim_heading,2.97
tracker_heading,-0.98
heading_error,43.68000000000001
sim_velocity_vector,(-2.19_0.38_0.0)
tracker_velocity_vector,(-1.81_0.33_0.0)
velocity_heading_error,0.4900000000000091
sim_box_width,0.38
tracker_box_width,0.45
box_width_error,0.18
sim_box_length,0.38
tracker_box_length,0.51
box_length_error,0.34
sim_box_height,1.86
tracker_box_height,1.58
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,10
sim_position,(-7.21_169.33_-0.03)
tracker_position,(-7.07_169.25_0.89)
position_error,0.16
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.41
tracker_velocity,4.61
velocity_error,0.05
sim_heading,-3.11
tracker_heading,-0.37
heading_error,23.00999999999999
sim_velocity_vector,(-4.4_-0.16_-0.0)
tracker_velocity_vector,(-4.6_-0.39_0.0)
velocity_heading_error,2.769999999999982
sim_box_width,0.76
tracker_box_width,0.85
box_width_error,0.12
sim_box_length,2.36
tracker_box_length,2.19
box_length_error,0.07
sim_box_height,1.28
tracker_box_height,1.34
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,8
sim_position,(-7.65_169.31_-0.03)
tracker_position,(-7.48_169.21_0.88)
position_error,0.2
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.44
tracker_velocity,4.5
velocity_error,0.01
sim_heading,-3.11
tracker_heading,-0.38
heading_error,23.580000000000013
sim_velocity_vector,(-4.44_-0.17_-0.0)
tracker_velocity_vector,(-4.49_-0.38_0.0)
velocity_heading_error,2.6500000000000057
sim_box_width,0.76
tracker_box_width,0.91
box_width_error,0.2
sim_box_length,2.36
tracker_box_length,2.2
box_length_error,0.07
sim_box_height,1.28
tracker_box_height,1.4
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,7
sim_position,(-8.09_169.29_-0.03)
tracker_position,(-7.94_169.19_0.9)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.44
tracker_velocity,4.54
velocity_error,0.02
sim_heading,-3.1
tracker_heading,-0.24
heading_error,16.129999999999995
sim_velocity_vector,(-4.43_-0.19_0.0)
tracker_velocity_vector,(-4.53_-0.36_0.0)
velocity_heading_error,2.079999999999984
sim_box_width,0.76
tracker_box_width,0.65
box_width_error,0.14
sim_box_length,2.36
tracker_box_length,2.18
box_length_error,0.08
sim_box_height,1.28
tracker_box_height,1.31
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,8
sim_position,(-8.53_169.27_-0.03)
tracker_position,(-8.4_169.18_0.91)
position_error,0.16
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.39
tracker_velocity,4.56
velocity_error,0.04
sim_heading,-3.1
tracker_heading,0.03
heading_error,0.6599999999999966
sim_velocity_vector,(-4.39_-0.2_0.0)
tracker_velocity_vector,(-4.55_-0.32_0.0)
velocity_heading_error,1.4099999999999966
sim_box_width,0.76
tracker_box_width,0.63
box_width_error,0.17
sim_box_length,2.36
tracker_box_length,2.28
box_length_error,0.03
sim_box_height,1.28
tracker_box_height,1.34
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,8
sim_position,(-8.97_169.25_-0.03)
tracker_position,(-8.86_169.17_0.91)
position_error,0.14
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.35
tracker_velocity,4.55
velocity_error,0.05
sim_heading,-3.1
tracker_heading,0.2
heading_error,9.080000000000013
sim_velocity_vector,(-4.35_-0.2_0.0)
tracker_velocity_vector,(-4.54_-0.28_0.0)
velocity_heading_error,0.9000000000000057
sim_box_width,0.76
tracker_box_width,0.6
box_width_error,0.21
sim_box_length,2.36
tracker_box_length,2.24
box_length_error,0.05
sim_box_height,1.28
tracker_box_height,1.33
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,7
sim_position,(-9.41_169.23_-0.03)
tracker_position,(-9.24_169.17_0.92)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.36
tracker_velocity,4.39
velocity_error,0.01
sim_heading,-3.1
tracker_heading,0.05
heading_error,0.47999999999998977
sim_velocity_vector,(-4.36_-0.21_0.0)
tracker_velocity_vector,(-4.38_-0.24_0.0)
velocity_heading_error,0.37999999999999545
sim_box_width,0.76
tracker_box_width,0.63
box_width_error,0.17
sim_box_length,2.36
tracker_box_length,2.3
box_length_error,0.03
sim_box_height,1.28
tracker_box_height,1.35
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,8
sim_position,(-9.84_169.21_-0.03)
tracker_position,(-9.69_169.16_0.91)
position_error,0.16
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.41
tracker_velocity,4.43
velocity_error,0.0
sim_heading,-3.09
tracker_heading,0.23
heading_error,10.219999999999999
sim_velocity_vector,(-4.41_-0.22_-0.0)
